date,site_0,site_1
29-05-2013,5.49395,9.587441
30-05-2013,4.6426992,11.195775
31-05-2013,6.5551987,11.716608
01-06-2013,5.4443655,11.347441
02-06-2013,5.1351986,11.004107
03-06-2013,4.477699,10.489942
04-06-2013,5.34645,10.784108
05-06-2013,5.3881154,10.934107
06-06-2013,5.381449,11.229524
07-06-2013,6.2356157,11.277442
08-06-2013,6.410616,11.19869
09-06-2013,6.462699,11.714526
10-06-2013,6.7168655,11.4624405
11-06-2013,6.8560324,11.043274
12-06-2013,6.7918653,11.358274
13-06-2013,6.3839493,11.323691
14-06-2013,6.3877,11.289941
15-06-2013,6.5335336,11.10494
16-06-2013,5.701865,10.396608
17-06-2013,5.5093656,11.003274
18-06-2013,5.7535324,11.004107
19-06-2013,6.0185323,11.294109
20-06-2013,5.1739492,11.046192
21-06-2013,5.3222814,10.967859
22-06-2013,4.572699,10.152023
23-06-2013,5.1193657,10.785774
24-06-2013,5.124366,10.555775
25-06-2013,5.250199,10.285357
26-06-2013,5.1072826,10.5874405
27-06-2013,4.482699,11.358691
28-06-2013,4.0568657,10.837025
29-06-2013,3.5139494,9.877442
30-06-2013,4.066866,10.081608
01-07-2013,3.8043659,10.802443
02-07-2013,4.6497827,9.975358
03-07-2013,4.647282,10.512025
04-07-2013,3.4710324,10.19869
05-07-2013,4.287699,11.357442
06-07-2013,4.733533,11.134524
07-07-2013,4.7443657,11.477441
08-07-2013,4.7697825,10.857858
09-07-2013,4.6076994,10.678692
10-07-2013,4.3356156,10.774108
11-07-2013,4.816449,10.192858
12-07-2013,4.540616,10.214941
13-07-2013,4.6681156,9.927442
14-07-2013,4.379782,9.84744
15-07-2013,3.5239494,11.3286915
16-07-2013,4.5556154,11.099942
17-07-2013,5.122283,10.925774
18-07-2013,5.1435323,11.016609
19-07-2013,4.457699,10.752858
20-07-2013,5.216866,10.587025
21-07-2013,4.5735326,9.617441
22-07-2013,4.604366,10.262857
23-07-2013,4.2039495,10.365358
24-07-2013,3.6093662,10.142858
25-07-2013,3.9414492,11.693691
26-07-2013,5.009783,11.544524
27-07-2013,4.8201995,11.265774
28-07-2013,5.129366,10.852442
29-07-2013,4.658533,11.001191
30-07-2013,5.054366,10.253692
31-07-2013,4.606033,10.459108
01-08-2013,4.717282,10.969942
02-08-2013,4.653116,10.634943
03-08-2013,4.5772824,10.436609
04-08-2013,4.001033,10.462856
05-08-2013,3.838116,10.546608
06-08-2013,4.264783,10.945356
07-08-2013,3.895199,11.392441
08-08-2013,4.933533,11.272441
09-08-2013,4.738532,10.640774
10-08-2013,4.4206157,10.366192
11-08-2013,4.7639484,10.522858
12-08-2013,4.6647825,9.917441
13-08-2013,4.3164487,9.634525
14-08-2013,4.6893654,10.335359
15-08-2013,4.524782,11.221191
16-08-2013,4.6960325,11.03161
17-08-2013,4.077699,10.9361925
18-08-2013,4.5564494,10.663692
19-08-2013,4.589366,11.23369
20-08-2013,4.6318665,11.257025
21-08-2013,4.4243655,11.065357
22-08-2013,4.7993655,10.877858
23-08-2013,4.9714494,11.024941
24-08-2013,4.6426992,9.2278595
25-08-2013,4.9514494,10.087025
26-08-2013,5.217283,10.342026
27-08-2013,4.5735326,10.202856
28-08-2013,4.371866,9.652023
29-08-2013,5.1456156,10.008692
30-08-2013,5.658949,10.447025
31-08-2013,5.7802,9.869942
01-09-2013,5.4351993,9.882025
02-09-2013,5.184366,10.447857
03-09-2013,4.9797826,10.119524
04-09-2013,5.4481163,10.481608
05-09-2013,6.0443654,10.594108
06-09-2013,5.91145,10.303692
07-09-2013,5.3622828,10.253275
08-09-2013,5.565199,10.067858
09-09-2013,6.0906157,10.659108
10-09-2013,6.1531157,10.774107
11-09-2013,6.196866,9.617025
12-09-2013,6.4826994,9.193274
13-09-2013,6.3647833,9.4224415
14-09-2013,6.457699,10.351608
15-09-2013,6.2406163,10.753274
16-09-2013,5.437283,10.899942
17-09-2013,4.928533,10.452441
18-09-2013,4.5526996,10.609526
19-09-2013,4.721866,11.063274
20-09-2013,5.9464493,10.610358
21-09-2013,5.6668653,10.805358
22-09-2013,5.4697824,10.563273
23-09-2013,5.1172824,10.627025
24-09-2013,5.0435324,10.079941
25-09-2013,5.182699,11.144108
26-09-2013,5.439366,11.439941
27-09-2013,6.0401993,11.261608
28-09-2013,5.3626995,10.891608
29-09-2013,5.165616,10.56494
30-09-2013,5.3043656,11.188691
01-10-2013,5.031033,10.669941
02-10-2013,5.2760324,11.043274
03-10-2013,5.263116,10.094109
04-10-2013,5.0197825,11.049525
05-10-2013,5.658116,10.890775
06-10-2013,6.3843646,11.038274
07-10-2013,6.370199,10.53619
08-10-2013,5.829366,10.287024
09-10-2013,5.754783,10.144941
10-10-2013,5.899783,10.871191
11-10-2013,6.033116,10.906192
12-10-2013,5.8414493,10.977024
13-10-2013,6.100616,10.819525
14-10-2013,6.0689487,10.195775
15-10-2013,6.0539494,10.44744
16-10-2013,6.251032,11.433275
17-10-2013,6.3226995,11.461609
18-10-2013,6.2801995,10.864108
19-10-2013,6.184783,10.838691
20-10-2013,6.563533,10.29119
21-10-2013,6.584783,9.782441
22-10-2013,6.5410323,10.747858
23-10-2013,6.2914495,10.612858
24-10-2013,6.8189487,10.5874405
25-10-2013,7.0106163,10.614107
26-10-2013,6.8722825,9.998275
27-10-2013,6.908532,9.543692
28-10-2013,7.137699,10.424941
29-10-2013,7.2472825,10.98286
30-10-2013,7.3164496,10.826192
31-10-2013,7.341866,10.781608
01-11-2013,7.682283,11.440774
02-11-2013,7.1022825,10.977857
03-11-2013,7.1568666,10.643274
04-11-2013,7.030198,9.5699415
05-11-2013,7.0222836,9.283275
06-11-2013,7.376033,9.769524
07-11-2013,7.741866,10.329108
08-11-2013,7.423532,10.075773
09-11-2013,7.962282,9.877442
10-11-2013,8.278949,9.864525
11-11-2013,7.796033,9.906191
12-11-2013,7.180615,10.704108
13-11-2013,7.6351986,10.787442
14-11-2013,8.286032,10.204942
15-11-2013,8.2793665,10.172859
16-11-2013,8.00895,10.519941
17-11-2013,8.758533,10.183276
18-11-2013,8.44895,9.902026
19-11-2013,9.3697815,10.717025
20-11-2013,9.958115,9.670358
21-11-2013,9.4372835,10.394941
22-11-2013,9.077283,10.600775
23-11-2013,8.564365,10.158276
24-11-2013,8.871866,9.857023
25-11-2013,9.670614,9.585359
26-11-2013,9.171867,10.302024
27-11-2013,9.105617,9.655357
28-11-2013,9.531033,6.085358
29-11-2013,9.543117,5.8274417
30-11-2013,9.594367,6.8611917
01-12-2013,9.763949,8.171191
02-12-2013,10.250616,8.497859
03-12-2013,9.823115,9.164942
04-12-2013,10.541033,8.137025
05-12-2013,11.109783,8.847441
06-12-2013,11.062696,9.983275
07-12-2013,11.244782,10.427441
08-12-2013,11.519365,10.09869
09-12-2013,11.633531,9.754941
10-12-2013,11.231867,8.846608
11-12-2013,10.73645,9.328274
12-12-2013,10.794366,9.57119
13-12-2013,10.571448,9.943691
14-12-2013,11.0752,10.292858
15-12-2013,11.423949,9.943274
16-12-2013,11.388117,9.1411915
17-12-2013,11.512281,9.011607
18-12-2013,11.273117,8.491608
19-12-2013,10.907699,9.119942
20-12-2013,11.555615,9.524942
21-12-2013,10.538531,9.887026
22-12-2013,10.841451,11.423274
23-12-2013,10.7027,10.407442
24-12-2013,11.315201,9.408275
25-12-2013,11.272698,8.661607
26-12-2013,12.141866,7.962858
27-12-2013,11.299783,8.118275
28-12-2013,10.888948,8.922859
29-12-2013,10.9356165,8.757441
30-12-2013,11.392282,9.030775
31-12-2013,12.096867,8.981607
01-01-2014,12.473949,9.410358
02-01-2014,12.839783,8.726609
03-01-2014,12.951449,8.999107
04-01-2014,12.135616,8.758274
05-01-2014,12.843114,9.259941
06-01-2014,12.363949,9.107443
07-01-2014,12.609365,7.565358
08-01-2014,13.775616,6.2566085
09-01-2014,13.679781,8.542025
10-01-2014,13.298116,9.242859
11-01-2014,13.540616,8.517442
12-01-2014,13.803949,9.394109
13-01-2014,13.862283,9.375357
14-01-2014,13.31395,8.197025
15-01-2014,13.843948,8.328275
16-01-2014,13.777282,5.5343256
17-01-2014,14.342284,5.549019
18-01-2014,13.919364,6.4711914
19-01-2014,13.41645,6.9845247
20-01-2014,13.366449,7.017025
21-01-2014,13.619782,7.3633842
22-01-2014,13.318534,7.8503585
23-01-2014,14.014366,7.822859
24-01-2014,14.392697,8.073692
25-01-2014,13.553114,8.221608
26-01-2014,12.954783,8.295358
27-01-2014,12.943116,8.906608
28-01-2014,12.460616,8.724941
29-01-2014,12.267282,8.834525
30-01-2014,12.472282,9.322858
31-01-2014,12.973115,8.054524
01-02-2014,12.549365,8.863275
02-02-2014,12.201034,8.964941
03-02-2014,12.197699,9.826191
04-02-2014,12.163534,9.443274
05-02-2014,12.733116,10.79119
06-02-2014,12.149781,10.270358
07-02-2014,12.766032,9.613276
08-02-2014,12.102699,8.717857
09-02-2014,11.8902,9.429108
10-02-2014,11.933532,9.825358
11-02-2014,12.1777,9.697024
12-02-2014,12.427699,10.013276
13-02-2014,12.427282,10.807442
14-02-2014,11.719781,9.911191
15-02-2014,11.731449,9.421191
16-02-2014,11.493116,8.802442
17-02-2014,11.893531,9.142024
18-02-2014,11.822283,9.326608
19-02-2014,11.449782,9.903275
20-02-2014,11.073533,10.147441
21-02-2014,11.709367,10.416191
22-02-2014,11.863116,11.582857
23-02-2014,11.655199,11.354109
24-02-2014,12.264365,10.151192
25-02-2014,11.973534,10.716191
26-02-2014,11.647699,10.438274
27-02-2014,11.846032,11.190775
28-02-2014,11.538949,11.1463
01-03-2014,12.104364,10.920774
02-03-2014,12.743532,10.173693
03-03-2014,12.3677,10.856454
04-03-2014,11.615199,11.290773
05-03-2014,11.555199,11.428275
06-03-2014,12.258949,11.056609
07-03-2014,11.440199,10.870775
08-03-2014,11.2127,10.871609
09-03-2014,11.658949,10.974524
10-03-2014,12.67145,11.48869
11-03-2014,12.626034,11.842133
12-03-2014,11.744782,12.662858
13-03-2014,12.239782,11.713274
14-03-2014,11.958949,9.918274
15-03-2014,11.476033,10.011191
16-03-2014,11.1718645,11.58536
17-03-2014,10.876451,10.836607
18-03-2014,10.901866,11.51036
19-03-2014,11.1977,10.915359
20-03-2014,11.451866,10.878274
21-03-2014,11.709366,11.357441
22-03-2014,11.537283,11.063953
23-03-2014,11.411449,11.652025
24-03-2014,11.263532,11.844216
25-03-2014,10.320616,11.549634
26-03-2014,10.911449,12.489108
27-03-2014,10.671033,11.940884
28-03-2014,10.479365,11.974064
29-03-2014,10.153116,13.321826
30-03-2014,10.502282,12.544523
31-03-2014,11.142699,11.984107
01-04-2014,10.438532,11.904941
02-04-2014,9.923533,12.439941
03-04-2014,10.027282,12.512442
04-04-2014,10.820615,12.392441
05-04-2014,10.428949,13.21562
06-04-2014,11.042699,12.909525
07-04-2014,10.178115,11.529108
08-04-2014,9.936033,11.871299
09-04-2014,10.0189495,9.717441
10-04-2014,10.149784,8.618691
11-04-2014,10.262282,9.971608
12-04-2014,9.595617,11.321609
13-04-2014,9.856033,11.261146
14-04-2014,10.183535,11.710773
15-04-2014,10.201448,11.080774
16-04-2014,10.235199,11.602442
17-04-2014,10.320617,11.288692
18-04-2014,10.163533,12.408799
19-04-2014,9.408115,12.100775
20-04-2014,9.352282,11.345775
21-04-2014,9.333116,11.425776
22-04-2014,9.19895,11.785357
23-04-2014,8.617283,12.197133
24-04-2014,8.907283,11.974941
25-04-2014,9.748949,12.923119
26-04-2014,9.391032,13.154325
27-04-2014,9.161032,12.943274
28-04-2014,9.2064495,12.961608
29-04-2014,9.040616,13.347965
30-04-2014,9.528532,13.546254
01-05-2014,8.580199,11.393693
02-05-2014,8.503115,10.728692
03-05-2014,8.439783,10.606192
04-05-2014,8.816867,10.975775
05-05-2014,7.753533,10.745357
06-05-2014,8.120616,11.991608
07-05-2014,8.645617,11.544107
08-05-2014,8.363533,11.266608
09-05-2014,8.507281,11.668274
10-05-2014,8.698531,11.363691
11-05-2014,8.754782,10.86994
12-05-2014,7.592699,11.374942
13-05-2014,7.9197836,11.073273
14-05-2014,7.792282,11.342442
15-05-2014,8.366033,10.464107
16-05-2014,8.27395,10.194108
17-05-2014,7.4368663,9.680359
18-05-2014,7.6547823,10.33994
19-05-2014,7.684782,11.160774
20-05-2014,7.8426986,11.459525
21-05-2014,7.6914496,11.722442
22-05-2014,7.9676986,10.884524
23-05-2014,8.316032,10.598275
24-05-2014,8.174365,11.340775
25-05-2014,8.083117,11.276192
26-05-2014,6.3414493,11.616192
27-05-2014,6.4151993,12.192859
28-05-2014,7.3506165,12.045359
29-05-2014,7.623949,11.352858
30-05-2014,7.5306163,10.92994
31-05-2014,6.8989496,11.329108
01-06-2014,6.6931157,9.959941
02-06-2014,6.608533,9.173274
03-06-2014,6.866032,10.127026
04-06-2014,6.7514486,10.675775
05-06-2014,6.579366,11.067858
06-06-2014,6.5868654,11.394108
07-06-2014,6.1602,11.196608
08-06-2014,5.660616,10.757025
09-06-2014,5.377699,10.829941
10-06-2014,4.901866,11.787441
11-06-2014,5.551449,11.740357
12-06-2014,6.260617,11.592858
13-06-2014,5.738949,11.057024
14-06-2014,5.638532,11.275775
15-06-2014,6.0618663,10.952442
16-06-2014,5.948117,10.259941
17-06-2014,5.8160334,11.018274
18-06-2014,5.6843657,11.088691
19-06-2014,5.173116,11.025358
20-06-2014,6.1335325,10.685358
21-06-2014,6.2756157,10.6516075
22-06-2014,6.4056153,11.2349415
23-06-2014,6.2851996,10.479109
24-06-2014,6.561866,10.379107
25-06-2014,5.7697825,11.257024
26-06-2014,5.7643657,11.861193
27-06-2014,5.3606153,11.182442
28-06-2014,4.776449,10.954525
29-06-2014,4.7581167,11.240773
30-06-2014,5.083949,11.206192
01-07-2014,4.9631157,10.981607
02-07-2014,5.2789493,11.297856
03-07-2014,5.2439494,11.048692
04-07-2014,5.0656157,10.789524
05-07-2014,5.264783,11.251191
06-07-2014,4.638533,10.746192
07-07-2014,4.1801996,10.620774
08-07-2014,4.325199,10.762441
09-07-2014,4.5147824,12.138272
10-07-2014,3.8010323,11.031191
11-07-2014,4.221866,10.848274
12-07-2014,4.3443656,11.274942
13-07-2014,4.784366,10.728275
14-07-2014,5.013532,10.094941
15-07-2014,4.5322824,11.3736925
16-07-2014,5.0076995,12.039524
17-07-2014,4.8935323,12.41619
18-07-2014,4.989783,13.2486925
19-07-2014,5.3151994,13.652442
20-07-2014,4.561033,12.667025
21-07-2014,4.8622828,12.339524
22-07-2014,4.5831156,11.798275
23-07-2014,4.8764486,11.455774
24-07-2014,4.128116,11.465774
25-07-2014,3.5647826,11.302856
26-07-2014,4.089366,11.03619
27-07-2014,4.0060325,11.039942
28-07-2014,3.6210327,10.804107
29-07-2014,4.168116,10.214106
30-07-2014,4.2364497,11.536608
31-07-2014,4.7181153,11.067441
01-08-2014,4.262699,11.402857
02-08-2014,4.1660323,11.653275
03-08-2014,4.7926993,11.121608
04-08-2014,4.7064495,11.042441
05-08-2014,4.8106155,11.193274
06-08-2014,4.3510323,11.443691
07-08-2014,4.803949,11.6011915
08-08-2014,4.5801992,11.378692
09-08-2014,4.924783,10.821608
10-08-2014,5.1897826,10.98744
11-08-2014,5.0506163,11.031608
12-08-2014,4.835615,10.960358
13-08-2014,4.8385324,11.894942
14-08-2014,5.1439495,11.344942
15-08-2014,5.0326996,10.925358
16-08-2014,5.010617,11.352858
17-08-2014,4.3951993,11.08619
18-08-2014,4.7189493,11.632023
19-08-2014,5.043949,11.388691
20-08-2014,5.276866,9.960776
21-08-2014,5.1097827,10.774941
22-08-2014,5.349366,10.901191
23-08-2014,5.6172824,10.777858
24-08-2014,5.291866,10.974108
25-08-2014,4.9656157,11.508275
26-08-2014,5.1010323,11.808274
27-08-2014,4.9118657,12.30411
28-08-2014,4.1572824,11.295774
29-08-2014,4.933116,10.003273
30-08-2014,5.683949,10.393691
31-08-2014,5.688533,10.260358
01-09-2014,5.376866,11.107025
02-09-2014,4.989783,11.426608
03-09-2014,5.2268662,10.708691
04-09-2014,5.780615,10.612858
05-09-2014,5.736032,11.097025
06-09-2014,5.4739485,10.012023
07-09-2014,5.4672823,9.842858
08-09-2014,4.9931164,10.378275
09-09-2014,4.628116,10.494943
10-09-2014,5.3839493,10.305774
11-09-2014,4.6785326,9.453276
12-09-2014,6.2464495,10.254107
13-09-2014,6.2376995,10.477857
14-09-2014,6.1431165,10.770773
15-09-2014,5.533949,9.428274
16-09-2014,5.3781157,9.670359
17-09-2014,5.533949,10.961607
18-09-2014,5.588116,11.749524
19-09-2014,5.733533,10.950774
20-09-2014,5.7439485,10.55494
21-09-2014,5.6589484,10.813274
22-09-2014,6.000615,10.792858
23-09-2014,5.824366,10.506191
24-09-2014,5.865199,9.963692
25-09-2014,5.9947824,10.067859
26-09-2014,5.5747814,10.050357
27-09-2014,5.57395,10.46119
28-09-2014,5.424783,10.079525
29-09-2014,4.9401994,11.194525
30-09-2014,5.516866,11.064942
01-10-2014,6.023949,10.614941
02-10-2014,6.3956165,10.923274
03-10-2014,6.357283,12.162442
04-10-2014,6.2022824,11.704107
05-10-2014,5.9222827,10.857857
06-10-2014,6.1089487,10.781609
07-10-2014,5.870616,10.704109
08-10-2014,5.722698,10.253692
09-10-2014,6.365617,9.894525
10-10-2014,6.1760325,9.619108
11-10-2014,6.9864492,10.735775
12-10-2014,7.042282,10.498274
13-10-2014,6.6172833,10.3495245
14-10-2014,6.903532,10.778275
15-10-2014,6.7551985,9.815774
16-10-2014,6.953115,9.338691
17-10-2014,7.3322825,10.535773
18-10-2014,7.0014486,10.610358
19-10-2014,8.182282,10.492025
20-10-2014,8.090616,10.10869
21-10-2014,7.9081163,10.367024
22-10-2014,8.259366,9.660358
23-10-2014,7.9418664,9.76494
24-10-2014,8.034367,10.249524
25-10-2014,7.759782,9.811608
26-10-2014,8.503532,9.730774
27-10-2014,8.549783,6.389108
28-10-2014,8.661449,7.8507743
29-10-2014,8.333532,10.704526
30-10-2014,7.9647827,10.700357
31-10-2014,7.7135324,9.016191
01-11-2014,8.381866,8.989941
02-11-2014,7.8964486,8.091608
03-11-2014,7.843949,7.711608
04-11-2014,7.8506155,8.067441
05-11-2014,7.8235335,9.292026
06-11-2014,8.223949,9.438691
07-11-2014,7.953532,8.537441
08-11-2014,8.166449,9.147858
09-11-2014,8.490199,8.957859
10-11-2014,9.433949,8.21036
11-11-2014,9.531449,7.397025
12-11-2014,10.009366,9.72244
13-11-2014,10.098115,9.730776
14-11-2014,9.888948,8.836609
15-11-2014,10.132282,8.8407755
16-11-2014,10.073532,9.389941
17-11-2014,9.505614,9.973274
18-11-2014,9.4152,10.454525
19-11-2014,9.086033,10.026191
20-11-2014,9.313115,9.523275
21-11-2014,9.00145,9.129942
22-11-2014,8.943949,9.272442
23-11-2014,9.226032,10.1186905
24-11-2014,9.410198,10.259943
25-11-2014,9.762699,11.393692
26-11-2014,9.546865,9.571608
27-11-2014,9.884782,6.4607744
28-11-2014,9.866449,5.6291084
29-11-2014,9.692282,6.342025
30-11-2014,9.134783,6.962024
01-12-2014,8.940617,9.024108
02-12-2014,9.416865,9.317442
03-12-2014,9.456032,8.113275
04-12-2014,9.793533,7.809941
05-12-2014,10.0477,8.5370245
06-12-2014,9.873532,8.747442
07-12-2014,9.381866,8.821608
08-12-2014,9.93645,7.520358
09-12-2014,10.370198,7.3536916
10-12-2014,11.369367,7.192026
11-12-2014,11.033533,6.1445246
12-12-2014,10.963533,6.716192
13-12-2014,10.866447,6.916192
14-12-2014,10.161864,7.074941
15-12-2014,10.698115,7.5724406
16-12-2014,10.104366,7.209942
17-12-2014,9.7677,7.4236917
18-12-2014,10.215616,7.2686915
19-12-2014,9.986032,7.826608
20-12-2014,10.113117,8.230774
21-12-2014,10.397283,9.313274
22-12-2014,10.1852,8.764524
23-12-2014,10.241034,8.182443
24-12-2014,10.0602,8.934525
25-12-2014,10.240618,9.426608
26-12-2014,10.718117,9.017442
27-12-2014,10.842698,7.3020253
28-12-2014,10.353115,8.942858
29-12-2014,10.751865,9.951608
30-12-2014,10.398949,9.318691
31-12-2014,10.812283,8.515359
01-01-2015,11.098949,9.079525
02-01-2015,11.145617,8.707858
03-01-2015,11.512697,9.092025
04-01-2015,11.604365,10.305357
05-01-2015,11.579367,9.4553585
06-01-2015,11.408115,8.970774
07-01-2015,11.536865,7.9574413
08-01-2015,11.152285,7.806192
09-01-2015,11.9251995,6.994942
10-01-2015,11.9977,7.4291086
11-01-2015,11.668115,8.467442
12-01-2015,10.862699,9.3199415
13-01-2015,10.955198,9.166191
14-01-2015,11.498116,9.240775
15-01-2015,11.583532,9.243275
16-01-2015,10.984783,9.13619
17-01-2015,11.284781,9.229108
18-01-2015,11.409367,8.102442
19-01-2015,11.098949,7.4970245
20-01-2015,11.312699,7.877442
21-01-2015,11.886866,8.104525
22-01-2015,12.126866,8.321192
23-01-2015,12.849366,9.889941
24-01-2015,12.412282,9.544108
25-01-2015,12.273116,8.138691
26-01-2015,12.357699,7.0799417
27-01-2015,13.021032,6.6032753
28-01-2015,13.684782,5.797025
29-01-2015,13.248948,5.383692
30-01-2015,12.722282,5.7632747
31-01-2015,12.401867,6.573275
01-02-2015,12.873116,8.539108
02-02-2015,13.241866,8.627026
03-02-2015,13.00103,8.525775
04-02-2015,13.540199,8.829108
05-02-2015,14.131449,7.485775
06-02-2015,13.912283,8.298275
07-02-2015,13.753532,7.3516083
08-02-2015,13.741866,7.5891085
09-02-2015,13.922282,9.011608
10-02-2015,14.734783,9.287025
11-02-2015,14.760201,8.722025
12-02-2015,14.129366,9.117024
13-02-2015,13.450617,8.2349415
14-02-2015,13.622281,6.8961916
15-02-2015,14.289366,5.9328585
16-02-2015,14.213951,7.7895255
17-02-2015,13.92145,10.254217
18-02-2015,13.570197,9.835774
19-02-2015,14.475199,8.769108
20-02-2015,14.461451,7.2082753
21-02-2015,14.986032,8.364108
22-02-2015,14.69478,9.947858
23-02-2015,13.484364,10.262024
24-02-2015,13.183115,10.560774
25-02-2015,12.804365,9.802025
26-02-2015,13.113532,9.79119
27-02-2015,13.430198,10.797441
28-02-2015,13.939782,9.9866085
01-03-2015,13.376865,9.476191
02-03-2015,12.8922825,9.827026
03-03-2015,13.435615,9.980775
04-03-2015,12.570199,10.104941
05-03-2015,12.353533,10.359107
06-03-2015,12.367701,10.619107
07-03-2015,12.600616,8.892442
08-03-2015,12.636867,8.108274
09-03-2015,12.808117,8.741608
10-03-2015,13.105616,10.048122
11-03-2015,13.425616,10.749107
12-03-2015,13.8102,11.149525
13-03-2015,14.199782,10.784107
14-03-2015,14.216866,9.634109
15-03-2015,14.009784,9.78369
16-03-2015,14.67228,9.664109
17-03-2015,14.659367,8.9657755
18-03-2015,14.064366,9.057025
19-03-2015,13.758534,10.215774
20-03-2015,13.882282,10.328275
21-03-2015,13.945617,10.394525
22-03-2015,13.911034,11.500359
23-03-2015,14.488115,11.939108
24-03-2015,15.261032,10.929941
25-03-2015,14.7497835,11.314062
26-03-2015,15.069365,12.563692
27-03-2015,14.425615,12.050358
28-03-2015,13.470199,10.474108
29-03-2015,12.7360325,10.481191
30-03-2015,13.5877,9.625774
31-03-2015,12.876032,9.583275
01-04-2015,12.588534,10.378274
02-04-2015,12.5276985,11.565357
03-04-2015,12.048532,11.626191
04-04-2015,11.797698,11.55869
05-04-2015,12.346448,10.273274
06-04-2015,11.2985325,9.814941
07-04-2015,11.911449,10.097024
08-04-2015,11.83478,10.281192
09-04-2015,11.762702,10.98369
10-04-2015,11.91895,12.050774
11-04-2015,11.443948,11.7541065
12-04-2015,11.796449,12.050358
13-04-2015,12.646448,12.003691
14-04-2015,11.981449,12.376608
15-04-2015,12.2902,11.1532755
16-04-2015,12.141033,11.157858
17-04-2015,11.305617,12.101607
18-04-2015,11.813948,11.965775
19-04-2015,12.092285,12.100357
20-04-2015,12.223533,12.708275
21-04-2015,11.283533,12.684524
22-04-2015,10.943534,14.03266
23-04-2015,10.857283,13.490357
24-04-2015,10.7968645,14.056254
25-04-2015,10.71645,14.177395
26-04-2015,10.558116,13.171824
27-04-2015,9.990616,12.638692
28-04-2015,10.136033,13.023645
29-04-2015,10.173949,13.294788
30-04-2015,10.134785,11.609942
01-05-2015,10.180615,10.509524
02-05-2015,10.7602,10.726191
03-05-2015,10.699782,10.833273
04-05-2015,10.038533,11.26369
05-05-2015,10.2272835,11.847025
06-05-2015,9.601032,12.325051
07-05-2015,9.899783,12.16755
08-05-2015,10.418117,12.488692
09-05-2015,10.608116,12.454524
10-05-2015,10.158951,12.800358
11-05-2015,9.653116,12.166609
12-05-2015,9.579367,12.092859
13-05-2015,9.862283,12.407442
14-05-2015,9.594782,12.284525
15-05-2015,9.6614485,11.027024
16-05-2015,9.687699,10.246191
17-05-2015,9.085198,11.871191
18-05-2015,9.381866,11.839525
19-05-2015,9.214782,11.635773
20-05-2015,9.223116,12.279108
21-05-2015,9.107282,11.936191
22-05-2015,8.9772835,12.259108
23-05-2015,8.682699,11.747858
24-05-2015,9.0364485,11.413691
25-05-2015,7.791033,12.177858
26-05-2015,8.314782,12.76244
27-05-2015,8.700199,12.106192
28-05-2015,8.442699,11.586607
29-05-2015,8.223532,11.791191
30-05-2015,8.3477,11.949371
31-05-2015,8.173116,11.991609
01-06-2015,8.063116,12.094108
02-06-2015,7.3047824,11.602025
03-06-2015,7.625615,11.838275
04-06-2015,7.8906164,11.240357
05-06-2015,7.7727,10.647023
06-06-2015,7.9306154,10.355775
07-06-2015,7.9326997,10.689108
08-06-2015,7.6401987,9.714524
09-06-2015,7.535199,10.384941
10-06-2015,8.403532,10.774108
11-06-2015,7.9897823,10.579108
12-06-2015,7.7214503,10.457025
13-06-2015,7.4410324,10.999941
14-06-2015,7.808116,10.923692
15-06-2015,7.0235333,11.678274
16-06-2015,7.181865,12.113275
17-06-2015,7.626032,11.672857
18-06-2015,7.303532,11.752025
19-06-2015,7.026865,11.514942
20-06-2015,7.0410333,11.886609
21-06-2015,7.275616,12.098691
22-06-2015,7.0614495,11.376192
23-06-2015,6.718116,11.259107
24-06-2015,6.666866,11.229524
25-06-2015,7.0372825,11.029525
26-06-2015,6.9526997,11.647026
27-06-2015,6.6643653,12.175776
28-06-2015,6.805199,11.729525
29-06-2015,7.0331163,11.488691
30-06-2015,6.8089495,11.417441
01-07-2015,6.434366,11.438692
02-07-2015,6.9456162,11.038273
03-07-2015,6.6793666,11.913275
04-07-2015,6.6551986,11.611192
05-07-2015,6.3714495,11.6082735
06-07-2015,6.568532,11.784109
07-07-2015,7.0101986,10.814941
08-07-2015,6.3501987,10.165773
09-07-2015,6.314366,9.886192
10-07-2015,5.8952,9.499525
11-07-2015,6.2172837,10.458692
12-07-2015,5.8676996,11.391607
13-07-2015,5.64895,10.855358
14-07-2015,6.197283,10.763692
15-07-2015,5.8331156,11.0682745
16-07-2015,6.5497828,10.995358
17-07-2015,6.306032,11.460359
18-07-2015,5.8181157,11.248692
19-07-2015,5.9264493,10.802024
20-07-2015,5.572699,10.294107
21-07-2015,5.014783,10.788274
22-07-2015,4.428949,11.760774
23-07-2015,5.870616,12.08119
24-07-2015,5.5201993,11.761191
25-07-2015,5.703116,11.823691
26-07-2015,5.281866,11.944525
27-07-2015,5.5997825,11.655359
28-07-2015,5.3335323,11.55411
29-07-2015,5.6714497,11.454109
30-07-2015,5.3906164,11.381609
31-07-2015,5.0485325,10.571192
01-08-2015,5.9426994,11.172858
02-08-2015,5.5747833,11.4136915
03-08-2015,5.508949,11.710358
04-08-2015,4.967283,12.045358
05-08-2015,5.833116,12.176192
06-08-2015,5.5714498,12.829108
07-08-2015,5.562282,11.774109
08-08-2015,5.789366,12.110775
09-08-2015,6.0635324,12.36744
10-08-2015,5.942699,11.475357
11-08-2015,5.5026984,10.514109
